INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182067339,2405,Disorderly Conduct,DISORDERLY CONDUCT,A15,900,,22/08/2018 21:19,2018,8,Wednesday,21,Part Two,SAMUEL MORSE WAY,42.37773256,-71.05551443,"(42.37773256, -71.05551443)"
I182067337,3114,Investigate Property,INVESTIGATE PROPERTY,A1,81,,22/08/2018 21:01,2018,8,Wednesday,21,Part Three,MICHELANGELO ST,42.3670889,-71.05481065,"(42.36708890, -71.05481065)"
I182067336,1402,Vandalism,VANDALISM,E18,495,,22/08/2018 20:55,2018,8,Wednesday,20,Part Two,HYDE PARK AVE,42.26496475,-71.12123167,"(42.26496475, -71.12123167)"
I182067335,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,307,,22/08/2018 20:59,2018,8,Wednesday,20,Part One,WALNUT PARK,42.31534411,-71.09584709,"(42.31534411, -71.09584709)"
I182067333,619,Larceny,LARCENY ALL OTHERS,E18,520,,22/08/2018 21:21,2018,8,Wednesday,21,Part One,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
I182067332,3114,Investigate Property,INVESTIGATE PROPERTY,B2,306,,22/08/2018 19:19,2018,8,Wednesday,19,Part Three,TOWNSEND ST,42.3191711,-71.09192415,"(42.31917110, -71.09192415)"
I182067330,3114,Investigate Property,INVESTIGATE PROPERTY,B3,458,,22/08/2018 20:31,2018,8,Wednesday,20,Part Three,MICHIGAN AVE,42.30250605,-71.083294,"(42.30250605, -71.08329400)"
I182067329,617,Larceny,LARCENY THEFT FROM BUILDING,D4,129,,22/08/2018 20:05,2018,8,Wednesday,20,Part One,BERKELEY ST,42.35060226,-71.07273327,"(42.35060226, -71.07273327)"
I182067328,301,Robbery,ROBBERY - STREET,D4,138,,22/08/2018 20:21,2018,8,Wednesday,20,Part One,EXETER ST,42.35030915,-71.07988963,"(42.35030915, -71.07988963)"
I182067327,3115,Investigate Person,INVESTIGATE PERSON,A1,954,,22/08/2018 19:26,2018,8,Wednesday,19,Part Three,FULTON ST,42.36293611,-71.05253795,"(42.36293611, -71.05253795)"
I182067326,2647,Other,THREATS TO DO BODILY HARM,C11,361,,22/08/2018 18:53,2018,8,Wednesday,18,Part Two,DORCHESTER AVE,42.29557185,-71.06152074,"(42.29557185, -71.06152074)"
I182067325,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,469,,22/08/2018 20:24,2018,8,Wednesday,20,Part Two,MULVEY ST,42.27947857,-71.0962836,"(42.27947857, -71.09628360)"
I182067324,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,193,,22/08/2018 19:52,2018,8,Wednesday,19,Part Two,ROGERS ST,42.32967465,-71.05555264,"(42.32967465, -71.05555264)"
I182067323,3201,Property Lost,PROPERTY - LOST,C6,194,,22/08/2018 14:00,2018,8,Wednesday,14,Part Three,DORCHESTER AVE,42.33014012,-71.05695787,"(42.33014012, -71.05695787)"
I182067321,1402,Vandalism,VANDALISM,D14,751,,19/08/2018 12:00,2018,8,Sunday,12,Part Two,LAKE ST,42.34407266,-71.16409791,"(42.34407266, -71.16409791)"
I182067320,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,376,,22/08/2018 19:42,2018,8,Wednesday,19,Part One,NEPONSET AVE,42.28458088,-71.03973966,"(42.28458088, -71.03973966)"
I182067318,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,702,,22/08/2018 19:00,2018,8,Wednesday,19,Part Three,CLEMENT AVE,42.28483109,-71.15278682,"(42.28483109, -71.15278682)"
I182067317,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,312,Y,22/08/2018 15:00,2018,8,Wednesday,15,Part One,HOLLANDER ST,42.3156892,-71.08951391,"(42.31568920, -71.08951391)"
I182067317,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,312,Y,22/08/2018 15:00,2018,8,Wednesday,15,Part Two,HOLLANDER ST,42.3156892,-71.08951391,"(42.31568920, -71.08951391)"
I182067316,613,Larceny,LARCENY SHOPLIFTING,B3,426,,22/08/2018 15:47,2018,8,Wednesday,15,Part One,RIVER ST,42.268024,-71.09301057,"(42.26802400, -71.09301057)"
I182067316,617,Larceny,LARCENY THEFT FROM BUILDING,B3,426,,22/08/2018 15:47,2018,8,Wednesday,15,Part One,RIVER ST,42.268024,-71.09301057,"(42.26802400, -71.09301057)"
I182067315,617,Larceny,LARCENY THEFT FROM BUILDING,D4,131,,22/08/2018 18:48,2018,8,Wednesday,18,Part One,MARLBOROUGH ST,42.35433643,-71.07323767,"(42.35433643, -71.07323767)"
I182067314,3114,Investigate Property,INVESTIGATE PROPERTY,B3,434,,22/08/2018 17:37,2018,8,Wednesday,17,Part Three,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
I182067313,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,A1,89,,22/08/2018 18:44,2018,8,Wednesday,18,Part Two,FULTON ST,42.36293611,-71.05253795,"(42.36293611, -71.05253795)"
I182067312,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,476,,22/08/2018 19:51,2018,8,Wednesday,19,Part One,CUMMINS HWY,42.267517,-71.094124,"(42.26751700, -71.09412400)"
I182067310,724,Auto Theft,AUTO THEFT,B3,437,,22/08/2018 19:23,2018,8,Wednesday,19,Part One,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
I182067309,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,,22/08/2018 17:49,2018,8,Wednesday,17,Part Three,CHESTNUT HILL AVE,,,"(0.00000000, 0.00000000)"
I182067308,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11, ,,22/08/2018 17:56,2018,8,Wednesday,17,Part Three,,42.31022711,-71.07233091,"(42.31022711, -71.07233091)"
I182067307,2604,Other,EXTORTION OR BLACKMAIL,C11,367,,21/08/2018 10:00,2018,8,Tuesday,10,Part Two,KING ST,42.29323828,-71.05672718,"(42.29323828, -71.05672718)"
I182067305,3115,Investigate Person,INVESTIGATE PERSON,B3,465,,22/08/2018 19:07,2018,8,Wednesday,19,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182067304,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,177,,22/08/2018 18:58,2018,8,Wednesday,18,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I182067303,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E13,570,,22/08/2018 18:18,2018,8,Wednesday,18,Part Three,WASHINGTON ST,42.30748039,-71.10649768,"(42.30748039, -71.10649768)"
I182067302,2613,Other,ANIMAL ABUSE,C6,200,,22/08/2018 17:49,2018,8,Wednesday,17,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I182067301,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,,19/08/2018 17:00,2018,8,Sunday,17,Part One,ALBANY ST,,,"(0.00000000, 0.00000000)"
I182067300,1402,Vandalism,VANDALISM,C11,403,,22/08/2018 18:10,2018,8,Wednesday,18,Part Two,DORCHESTER AVE,42.27974294,-71.0661997,"(42.27974294, -71.06619970)"
I182067300,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,403,,22/08/2018 18:10,2018,8,Wednesday,18,Part One,DORCHESTER AVE,42.27974294,-71.0661997,"(42.27974294, -71.06619970)"
I182067298,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,540,,22/08/2018 16:39,2018,8,Wednesday,16,Part Three,HILLIS RD,42.2504055,-71.1317374,"(42.25040550, -71.13173740)"
I182067297,3115,Investigate Person,INVESTIGATE PERSON,A1,117,,22/08/2018 16:53,2018,8,Wednesday,16,Part Three,ESSEX ST,42.35246671,-71.06167002,"(42.35246671, -71.06167002)"
I182067296,3301,Verbal Disputes,VERBAL DISPUTE,B3,466,,22/08/2018 18:29,2018,8,Wednesday,18,Part Three,BLUE HILL AVE,42.28428259,-71.09154921,"(42.28428259, -71.09154921)"
I182067295,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,E18,521,,22/08/2018 08:45,2018,8,Wednesday,8,Part Three,WALNUT ST,42.25369353,-71.11962582,"(42.25369353, -71.11962582)"
I182067294,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,192,,22/08/2018 18:25,2018,8,Wednesday,18,Part Two,GENERAL WILLIAM H DEVINE ,42.32857475,-71.0566102,"(42.32857475, -71.05661020)"
I182067293,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,432,,22/08/2018 17:09,2018,8,Wednesday,17,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)"
I182067293,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,432,,22/08/2018 17:09,2018,8,Wednesday,17,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)"
I182067293,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,B3,432,,22/08/2018 17:09,2018,8,Wednesday,17,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)"
I182067292,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,22/08/2018 17:47,2018,8,Wednesday,17,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I182067291,3301,Verbal Disputes,VERBAL DISPUTE,A1,128,,22/08/2018 17:40,2018,8,Wednesday,17,Part Three,CORTES ST,42.34827698,-71.07038932,"(42.34827698, -71.07038932)"
I182067290,3501,Missing Person Reported,MISSING PERSON,B3,417,,22/08/2018 15:50,2018,8,Wednesday,15,Part Three,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I182067289,3301,Verbal Disputes,VERBAL DISPUTE,A7,35,,22/08/2018 17:56,2018,8,Wednesday,17,Part Three,WEBSTER ST,42.36690003,-71.03741912,"(42.36690003, -71.03741912)"
I182067288,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,213,,22/08/2018 17:45,2018,8,Wednesday,17,Part Two,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I182067287,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,219,,08/08/2018 12:00,2018,8,Wednesday,12,Part Three,COLUMBIA RD,42.33044247,-71.04678531,"(42.33044247, -71.04678531)"
I182067286,616,Larceny,LARCENY THEFT OF BICYCLE,A15,55,,13/08/2018 17:00,2018,8,Monday,17,Part One,GREEN ST,42.3770895,-71.06306792,"(42.37708950, -71.06306792)"
I182067285,3115,Investigate Person,INVESTIGATE PERSON,A7,23,,22/08/2018 18:04,2018,8,Wednesday,18,Part Three,SARATOGA ST,42.37704396,-71.03518074,"(42.37704396, -71.03518074)"
I182067283,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,946,,22/08/2018 17:03,2018,8,Wednesday,17,Part Two,SOUTH ST,42.30581366,-71.11479137,"(42.30581366, -71.11479137)"
I182067282,3115,Investigate Person,INVESTIGATE PERSON,D4,130,,22/08/2018 17:04,2018,8,Wednesday,17,Part Three,DARTMOUTH ST,42.34762277,-71.07606735,"(42.34762277, -71.07606735)"
I182067281,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,645,,22/08/2018 16:21,2018,8,Wednesday,16,Part Three,CENTRE ST,42.31127465,-71.11448366,"(42.31127465, -71.11448366)"
I182067280,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,, ,,03/08/2018 16:30,2018,8,Friday,16,Part Three,,42.30545103,-71.08057209,"(42.30545103, -71.08057209)"
I182067279,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,182,,22/08/2018 17:25,2018,8,Wednesday,17,Part Two,DUDLEY ST,42.32257337,-71.07282803,"(42.32257337, -71.07282803)"
I182067278,2629,Harassment,HARASSMENT,C6,914,,22/08/2018 17:46,2018,8,Wednesday,17,Part Two,GENERAL LAWRENCE J LOGAN ,42.32779674,-71.05435602,"(42.32779674, -71.05435602)"
I182067277,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,329,,22/08/2018 17:10,2018,8,Wednesday,17,Part Three,NORMANDY ST,42.30691811,-71.08218381,"(42.30691811, -71.08218381)"
I182067275,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,304,,22/08/2018 17:12,2018,8,Wednesday,17,Part Three,COLUMBUS AVE,42.31893878,-71.09826197,"(42.31893878, -71.09826197)"
I182067274,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,,22/08/2018 16:00,2018,8,Wednesday,16,Part Three,ADAMS ST,,,"(0.00000000, 0.00000000)"
I182067273,617,Larceny,LARCENY THEFT FROM BUILDING,C6,220,,22/08/2018 15:45,2018,8,Wednesday,15,Part One,DORCHESTER ST,42.33482917,-71.04705015,"(42.33482917, -71.04705015)"
I182067272,3301,Verbal Disputes,VERBAL DISPUTE,C11,361,,22/08/2018 16:42,2018,8,Wednesday,16,Part Three,DORCHESTER AVE,42.29480297,-71.06175129,"(42.29480297, -71.06175129)"
I182067271,3201,Property Lost,PROPERTY - LOST,A1,98,,21/08/2018 17:50,2018,8,Tuesday,17,Part Three,MILK ST,42.35673302,-71.05755938,"(42.35673302, -71.05755938)"
I182067270,613,Larceny,LARCENY SHOPLIFTING,C6,186,,22/08/2018 15:41,2018,8,Wednesday,15,Part One,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I182067268,617,Larceny,LARCENY THEFT FROM BUILDING,B2,602,,17/08/2018 18:00,2018,8,Friday,18,Part One,WORTHINGTON ST,42.33500229,-71.1016976,"(42.33500229, -71.10169760)"
I182067267,1201,Embezzlement,EMBEZZLEMENT,D4,627,,08/08/2018 10:57,2018,8,Wednesday,10,Part Two,BOYLSTON ST,42.34442266,-71.09833083,"(42.34442266, -71.09833083)"
I182067266,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,784,,16/07/2018 12:00,2018,7,Monday,12,Part Two,COMMONWEALTH AVE,42.34634585,-71.14148751,"(42.34634585, -71.14148751)"
I182067265,3501,Missing Person Reported,MISSING PERSON,D4,157,,22/08/2018 16:33,2018,8,Wednesday,16,Part Three,W CONCORD ST,42.33961962,-71.07699237,"(42.33961962, -71.07699237)"
I182067265,3502,Missing Person Located,MISSING PERSON - LOCATED,D4,157,,22/08/2018 16:33,2018,8,Wednesday,16,Part Three,W CONCORD ST,42.33961962,-71.07699237,"(42.33961962, -71.07699237)"
I182067264,3301,Verbal Disputes,VERBAL DISPUTE,B3,444,,22/08/2018 16:11,2018,8,Wednesday,16,Part Three,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380, -71.08756002)"
I182067263,616,Larceny,LARCENY THEFT OF BICYCLE,B2,603,,20/08/2018 16:01,2018,8,Monday,16,Part One,CALUMET ST,42.33219864,-71.10518004,"(42.33219864, -71.10518004)"
I182067262,3007,Medical Assistance,SUDDEN DEATH,B2,287,,22/08/2018 16:42,2018,8,Wednesday,16,Part Three,SHAWMUT AVE,42.33192532,-71.08411222,"(42.33192532, -71.08411222)"
I182067261,3301,Verbal Disputes,VERBAL DISPUTE,D4,134,,21/08/2018 20:00,2018,8,Tuesday,20,Part Three,NEWBURY ST,42.35176179,-71.07452168,"(42.35176179, -71.07452168)"
I182067259,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,259,,22/08/2018 15:15,2018,8,Wednesday,15,Part Three,,42.30545103,-71.08057209,"(42.30545103, -71.08057209)"
I182067258,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,184,,19/08/2018 23:00,2018,8,Sunday,23,Part Three,GROOM ST,42.32019753,-71.06641761,"(42.32019753, -71.06641761)"
I182067257,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E18,546,,20/08/2018 17:00,2018,8,Monday,17,Part Two,WEST ST,42.26511754,-71.1281959,"(42.26511754, -71.12819590)"
I182067256,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,84,,22/08/2018 16:21,2018,8,Wednesday,16,Part Three,HANOVER ST,42.36296105,-71.05533294,"(42.36296105, -71.05533294)"
I182067255,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,,21/08/2018 21:00,2018,8,Tuesday,21,Part Three,MENDELL WAY,,,"(0.00000000, 0.00000000)"
I182067254,3125,Warrant Arrests,WARRANT ARREST,B2,282,,22/08/2018 16:05,2018,8,Wednesday,16,Part Three,SAINT JAMES ST,42.32672962,-71.08570602,"(42.32672962, -71.08570602)"
I182067253,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,288,,22/08/2018 16:20,2018,8,Wednesday,16,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182067252,3115,Investigate Person,INVESTIGATE PERSON,E18,541,,22/08/2018 15:42,2018,8,Wednesday,15,Part Three,CHILD ST,42.25354097,-71.13160511,"(42.25354097, -71.13160511)"
I182067251,2647,Other,THREATS TO DO BODILY HARM,C6,936,,22/08/2018 16:21,2018,8,Wednesday,16,Part Two,CROWLEY-ROGERS WAY,42.33985505,-71.05439202,"(42.33985505, -71.05439202)"
I182067250,619,Larceny,LARCENY ALL OTHERS,D4,618,,20/08/2018 18:00,2018,8,Monday,18,Part One,FENWAY,42.34227908,-71.09152151,"(42.34227908, -71.09152151)"
I182067249,616,Larceny,LARCENY THEFT OF BICYCLE,D4,618,,06/08/2018 15:00,2018,8,Monday,15,Part One,FENWAY,42.34227908,-71.09152151,"(42.34227908, -71.09152151)"
I182067247,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,420,,22/08/2018 16:11,2018,8,Wednesday,16,Part Three,STOW RD,42.27858996,-71.08253204,"(42.27858996, -71.08253204)"
I182067246,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4, ,,22/08/2018 14:41,2018,8,Wednesday,14,Part Three,PUBLIC ALLEY NO 909,,,"(0.00000000, 0.00000000)"
I182067245,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,186,,22/08/2018 14:10,2018,8,Wednesday,14,Part Three,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
I182067244,3114,Investigate Property,INVESTIGATE PROPERTY,D4,624,,22/08/2018 15:58,2018,8,Wednesday,15,Part Three,YAWKEY WAY,42.3465382,-71.09880598,"(42.34653820, -71.09880598)"
I182067243,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,186,,22/08/2018 15:23,2018,8,Wednesday,15,Part Three,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
I182067242,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,566,,22/08/2018 14:42,2018,8,Wednesday,14,Part Three,BLUE HILL AVE,42.30339064,-71.08527238,"(42.30339064, -71.08527238)"
I182067240,3115,Investigate Person,INVESTIGATE PERSON,D4,165,,22/08/2018 14:52,2018,8,Wednesday,14,Part Three,ALBANY ST,42.34255919,-71.06270824,"(42.34255919, -71.06270824)"
I182067239,1107,Fraud,FRAUD - IMPERSONATION,B3,428,,22/08/2018 15:47,2018,8,Wednesday,15,Part Two,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I182067237,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A1,108,,18/08/2018 00:30,2018,8,Saturday,0,Part Two,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I182067236,3502,Missing Person Located,MISSING PERSON - LOCATED,E13,912,,22/08/2018 15:39,2018,8,Wednesday,15,Part Three,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
I182067235,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,E18,489,,21/08/2018 00:00,2018,8,Tuesday,0,Part Two,ROSEGLEN RD,42.26689318,-71.10898767,"(42.26689318, -71.10898767)"
I182067233,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,,22/08/2018 14:30,2018,8,Wednesday,14,Part Three,CENTRE ST,42.28732082,-71.15053079,"(42.28732082, -71.15053079)"
I182067232,3201,Property Lost,PROPERTY - LOST,E13,578,,03/08/2018 14:00,2018,8,Friday,14,Part Three,LAMARTINE ST,42.31844442,-71.10399969,"(42.31844442, -71.10399969)"
I182067231,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,E18,489,,10/06/2018 00:00,2018,6,Sunday,0,Part Two,ROSEGLEN RD,42.26689318,-71.10898767,"(42.26689318, -71.10898767)"
I182067230,617,Larceny,LARCENY THEFT FROM BUILDING,A1,66,,22/08/2018 14:24,2018,8,Wednesday,14,Part One,CHARLES ST,42.3606447,-71.07086192,"(42.36064470, -71.07086192)"
I182067229,3502,Missing Person Located,MISSING PERSON - LOCATED,E13,912,,22/08/2018 03:30,2018,8,Wednesday,3,Part Three,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
I182067228,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,175,,22/08/2018 08:00,2018,8,Wednesday,8,Part Two,SOUTHAMPTON ST,42.33210843,-71.07014395,"(42.33210843, -71.07014395)"
I182067227,1107,Fraud,FRAUD - IMPERSONATION,B2,326,,11/06/2018 15:25,2018,6,Monday,15,Part Two,LAWRENCE AVE,42.31161123,-71.076256,"(42.31161123, -71.07625600)"
I182067226,3001,Medical Assistance,DEATH INVESTIGATION,C11,335,,22/08/2018 13:35,2018,8,Wednesday,13,Part Three,COLEMAN ST,42.30776342,-71.06683062,"(42.30776342, -71.06683062)"
I182067225,3114,Investigate Property,INVESTIGATE PROPERTY,D14,796,,22/08/2018 14:15,2018,8,Wednesday,14,Part Three,BRIGHTON AVE,42.35222125,-71.12607167,"(42.35222125, -71.12607167)"
I182067224,613,Larceny,LARCENY SHOPLIFTING,A1,94,,22/08/2018 14:22,2018,8,Wednesday,14,Part One,FANEUIL HALL MARKETPLACE,42.35997967,-71.05474135,"(42.35997967, -71.05474135)"
I182067223,3115,Investigate Person,INVESTIGATE PERSON,D14,783,,22/08/2018 13:55,2018,8,Wednesday,13,Part Three,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
I182067222,619,Larceny,LARCENY ALL OTHERS,D4,137,,22/08/2018 14:20,2018,8,Wednesday,14,Part One,NEWBURY ST,42.35059717,-71.07881031,"(42.35059717, -71.07881031)"
I182067221,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,150,,22/08/2018 13:04,2018,8,Wednesday,13,Part Three,APPLETON ST,42.34488838,-71.0755885,"(42.34488838, -71.07558850)"
I182067220,2647,Other,THREATS TO DO BODILY HARM,C11,461,,22/08/2018 14:37,2018,8,Wednesday,14,Part Two,WASHINGTON ST,42.30022551,-71.07468313,"(42.30022551, -71.07468313)"
I182067219,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,E18,489,,27/06/2018 00:00,2018,6,Wednesday,0,Part Two,ROSEGLEN RD,42.26689318,-71.10898767,"(42.26689318, -71.10898767)"
I182067218,3410,Towed,TOWED MOTOR VEHICLE,D4,134,,22/08/2018 13:45,2018,8,Wednesday,13,Part Three,NEWBURY ST,42.35237073,-71.07227173,"(42.35237073, -71.07227173)"
I182067216,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,647,,22/08/2018 14:36,2018,8,Wednesday,14,Part Three,NEWBERN ST,42.30856624,-71.1099714,"(42.30856624, -71.10997140)"
I182067215,3502,Missing Person Located,MISSING PERSON - LOCATED,A15,44,,22/08/2018 12:09,2018,8,Wednesday,12,Part Three,MEDFORD ST,42.38048207,-71.06087725,"(42.38048207, -71.06087725)"
I182067214,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,485,,22/08/2018 14:30,2018,8,Wednesday,14,Part Three,RIVER ST,42.26361745,-71.10237387,"(42.26361745, -71.10237387)"
I182067213,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,B2,180,,22/08/2018 07:45,2018,8,Wednesday,7,Part Three,DUNMORE ST,42.32579168,-71.07460835,"(42.32579168, -71.07460835)"
I182067212,3130,Search Warrants,SEARCH WARRANT,B2,267,,22/08/2018 13:05,2018,8,Wednesday,13,Part Three,DUDLEY ST,42.32643963,-71.07577308,"(42.32643963, -71.07577308)"
I182067211,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,447,,22/08/2018 14:04,2018,8,Wednesday,14,Part Three,SPENCER ST,42.29542943,-71.07661172,"(42.29542943, -71.07661172)"
I182067210,3207,Property Found,PROPERTY - FOUND,B2,268,,15/08/2018 14:00,2018,8,Wednesday,14,Part Three,ALBANY ST,42.33076942,-71.07766482,"(42.33076942, -71.07766482)"
I182067208,3114,Investigate Property,INVESTIGATE PROPERTY,B2,267,,22/08/2018 14:34,2018,8,Wednesday,14,Part Three,FOREST ST,42.3255589,-71.07600982,"(42.32555890, -71.07600982)"
I182067207,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,178,,20/08/2018 02:00,2018,8,Monday,2,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
